"map","begin","title","end"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00211000001","1850-01-01","Nouveau Plan de la Ville d'Amsterdam","1850-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00212000001","1849-01-01","Nieuwe Platte grond Der Stad Amsterdam. | Nouveau Plan de la Ville d'Amsterdam","1849-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00213000001","1851-01-01","Amsterdam","1851-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00214000001","1852-01-01","Amsterdam 1852","1852-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00215000001","1855-01-01","Amsterdam 1855","1855-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00216000001","1856-01-01","Platte Grond der Stad Amsterdam. Verdeeling in Parochiën","1857-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00217000001","1857-01-01","Amsterdam","1857-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00218000001","1858-01-01","Amsterdam","1858-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00219000001","1860-01-01","Amsterdam 1860","1860-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00220000001","1860-01-01","Amsterdam 1860","1860-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00221000001","1862-01-01","Platte Grond der Stad Amsterdam","1863-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00222000001","1863-01-01","Amsterdam verdeeld volgens de 50 buurten. met aanwijzing in iedere buurt van: de sterfte, de sterfte aan typhus, de sterfte aan fluxus alvinus, het voorkomen van febr. interm. onder de stadsgeneeskundig bedeelden, opgemaakt door Dr. L.J. Egeling","1863-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00223000001","1863-01-01","Amsterdam 1863","1863-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00224000001","1863-01-01","Amsterdam","1864-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00225000001","1867-01-01","Amsterdam","1867-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00226000001","1863-01-01","Plan van Amsterdam","1863-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00227000001","1863-01-01","Plan van Amsterdam","1863-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00228000001","1866-01-01","Nouveau Plan d'Amsterdam","1866-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00229000001","1867-01-01","Ontwerp tot waterverversching in de stads grachten te Amsterdam","1867-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00230000001","1867-01-01","Provincie Noord-Holland. Amsterdam. (No.1, de Gemeente.)","1867-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00231000001","1869-01-01","Amsterdam","1869-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00232000001","1869-01-01","Plattegrond van Amsterdam, door P.H. Witkamp","1869-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00233000001","1869-01-01","Plan van Amsterdam","1869-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00234000001","1869-01-01","Amsterdam","1869-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00235000001","1872-01-01","Kaart van Amsterdam op schaal ca. 1:15.000 door een onbekende kartograaf. Oriëntatie: noordnoordoost boven","1872-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00236000001","1872-01-01","Provincie Noord-Holland. Gemeente Amsterdam. No. 2. de Stad","1872-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00237000001","1873-01-01","Nieuw Plan van de stad Amsterdam uitgegeven door J. Dosseray. te Rotterdam. 1873","1873-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00238000001","1873-01-01","Ontwerp tot aanleg van paardenspoorwegen te Amsterdam","1873-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00239000001","1873-01-01","Nieuw plan van Amsterdam met den noordelijken IJ-oever","1873-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00240000001","1874-01-01","Amsterdam","1876-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00241000001","1874-01-01","Nieuw Plan van de stad Amsterdam uitgegeven door J. Dosseray. te Rotterdam. 1874","1874-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00242000001","1874-01-01","Nieuw plan van Amsterdam met den noordelijken oever | Plan tot waterverversching van Amsterdam","1874-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00244000001","1875-01-01","Amsterdam","1875-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00246000001","1876-01-01","Nieuw Plan van Amsterdam","1876-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00247000001","1877-01-01","Platte grond van Amsterdam","1877-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00248000001","1877-01-01","Plan van Amsterdam in 1877","1877-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00251000001","1878-01-01","Platte grond van Amsterdam","1878-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00252000001","1878-01-01","Historische kaart van Amsterdam, door J. ter Gouw, Waarop het plan van Uitbreiding der Stad, zoowel als de nieuwe Spoorwegwerken, Handels- en Aanlegkaden, enz. zijn bijgewerkt door A.J. van der Stok Jr","1878-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00254000001","1881-01-01","Kaart van Amsterdam en omstreken","1881-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00255000001","1881-01-01","Kaart Van Amsterdam | met Kadastrale indeeling der Perceelen [...]","1881-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00255000002","1881-01-01","Kaart Van Amsterdam | met Kadastrale indeeling der Perceelen [...]","1881-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00255000003","1881-01-01","Kaart Van Amsterdam | met Kadastrale indeeling der Perceelen [...]","1881-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00255000004","1881-01-01","Kaart Van Amsterdam | met Kadastrale indeeling der Perceelen [...]","1881-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00256000001","1882-01-01","Platte Grond van Amsterdam, uitgegeven door Seyffardt's Boekhandel, Damrak 99, Amsterdam","1882-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00257000001","1882-01-01","Amsterdam bij vogelvlucht","1882-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00259000001","1881-01-01","Platte grond van Amsterdam","1882-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00260000001","1883-01-01","Geillustreerde gids voor de bezoekers van Amsterdam in 1883. | Guide d'Amsterdam en 1883","1883-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00261000001","1883-01-01","Kaart van Amsterdam door A. Braakensiek, naar de nieuwste bronnen bewerkt","1883-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00262000001","1883-01-01","Amsterdam-Centrum 1883","1883-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00263000001","1889-01-01","Plan van Amsterdam","1889-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00264000001","1884-01-01","Plan van Amsterdam","1884-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00265000001","1887-01-01","Amsterdam","1887-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00266000001","1886-01-01","Amsterdam Geïllustreerd","1887-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00267000001","1884-01-01","Nieuw Plan van Amsterdam. Naar de laatste bronnen bewerkt door A.J. van der Stok jr","1884-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00270000001","1888-01-01","Platte Grond van Amsterdam","1888-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00271000001","1889-01-01","Amsterdam 1889","1889-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00272000001","1889-01-01","Lijnen der Amsterdamsche Tram Omnibus-Maatschappij","1890-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00273000001","1893-01-01","Kaart van Amsterdam en Omstreken","1893-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00274000001","1894-01-01","Kaart van Amsterdam en Omstreken","1894-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00275000001","1894-01-01","Bruggenkaart van Amsterdam","1894-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00276000001","1895-01-01","Eerste editie van de kaart van Amsterdam met een overzicht van de wachten en posten van brandweer en politie op schaal 1:9.750","1895-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00277000001","1896-01-01","Kaart van Amsterdam, | Watergraafsmeer | en gedeelten van aangrenzende gemeenten","1896-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00278000001","1896-01-01","Kaart van Amsterdam, | Watergraafsmeer | en gedeelten van aangrenzende gemeenten","1896-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00279000001","1896-01-01","Kaart van Amsterdam","1896-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00280000001","1896-01-01","Bruggenkaart van Amsterdam","1896-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00281000001","1897-01-01","Kaart van Amsterdam, | met aanwijzing der | negen kiesdistricten","1897-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00282000001","1897-01-01","Kaart van Amsterdam. | Ingedeeld in | vier kantongerechten, | volgens de wet van 30 December 1896, Staatsblad No. 242","1897-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00283000001","1897-01-01","Kaart van Amsterdam. | met Buurt- en Ringbuurt-Indeeling | gevolgd bij de Belasting-Administratie","1897-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00284000001","1902-01-01","Kaart van Amsterdam Watergraafsmeer en gedeelten van aangrenzende gemeenten","1902-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00285000001","1914-01-01","Uitbreidingsplan Zuid der Gemeente Amsterdam","1914-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00286000001","1914-01-01","Amsterdam","1915-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00287000001","1914-01-01","Amsterdam I","1914-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00288000001","1915-01-01","Kaart van Amsterdam op schaal 1:16.250, anoniem en zonder titel. Uitgegeven door Roeloffzen, Hübner en van Santen","1915-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00290000001","1663-01-01","Amsterdam met d'Uijtleggingh van den jare 1482","1663-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00291000001","1662-01-01","Amsteldam ten tweede mael vergroot is eerst met steene Mueren omvangen inden jaere 1482","1664-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00292000001","1670-01-01","Amsteldam ten tweede mael vergroot is eerst met steene Mueren omvangen indenn jaere 1482; Amsetelodamum secundia Amphiatum Muris demum lapideis septum est Ao 1482","1680-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00293000001","1721-01-01","Amsteldam ten tweede mael vergroot is eerst met steene Mueren omvangen inden jaere 1482","1721-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00294000001","1700-01-01","Amsteldam ten tweede mael vergroot is eerst met steene Mueren omvangen indenn jaere 1482; Amsetelodamum secundia Amphiatum Muris demum lapideis septum est Ao 1482","1708-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00295000001","1678-01-01","Amsteldam ten tweede mael vergroot is eerst met steene Mueren omvangen in den Iaere 1482","1680-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00296000001","1924-01-01","Amsterdam","1924-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00297000001","1927-01-01","Amsterdam","1927-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00298000001","1926-01-01","Kaart van Amsterdam en omgeving","1926-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00300000001","1928-01-01","Plattegrond van Amsterdam","1928-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00301000001","1927-01-01","Plan van Amsterdam","1928-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00302000001","1929-01-01","Plan van Amsterdam","1930-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00303000001","1935-01-01","Algemeen Uitbreidingsplan van Amsterdam","1935-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00304000001","1933-01-01","Kaart van Amsterdam","1933-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00305000001","1929-01-01","Amsterdam | Plan d'Ensemble","1929-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00306000001","1913-01-01","Amsterdam Verkeerswegen","1913-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00307000001","1934-01-01","Amsterdam","1935-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00308000001","1936-01-01","Amsterdam","1936-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00309000001","1939-01-01","Plattegrond van Amsterdam","1939-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00310000001","1941-01-01","Kaart van Amsterdam","1941-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00311000001","1941-01-01","Kaart van Amsterdam","1941-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00321000001","1663-01-01","Twee nette Afteeckeningen, of platte gronden","1663-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00338000001","1880-10-01","Ontwerp-grensregeling Amsterdam-Nieuwamstel","1880-10-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00341000001","1874-01-01","Nieuw plan van Uitbreiding van het zuidelijke gedeelte der stad Amsterdam in verband met de Scheepvaartbelangen en Waterverversching","1874-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00348000001","1895-01-01","Kaart van de Eigendommen van de Maatschappij tot exploitatie van bouwterreinen ""Overtoom""","1895-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00350000001","1873-01-01","Plan van het Zuidelijk gedeelte der gemeente Amsterdam, met aanwijzing van de laatste uitbreidingen [...]","1873-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00351000001","1899-01-01","Uitbreidingsplan van Amsterdam-Zuid met ontworpen Amstel-Schinkelkanaal, op onbekende schaal","1899-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00354000001","1904-01-01","Gemeente Amsterdam. Plan van Uitbreiding Zuidzijde der Gemeente","1904-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00355000001","1941-01-01","Amsterdam, uitbreidingsplan ten zuiden van de Stadiongracht en het Zuider-Amstelkanaal tusschen den Schinkel en de Boezemwetering. ""Plan Zuider-Amstelkanaal""","1941-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00373000001","1918-01-01","Haven van Amsterdam","1918-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00373000002","1918-01-01","Haven van Amsterdam","1918-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00375000001","1805-01-01","Kaarte van het YE Vertoonende deszelvs diepte voor en omtrent de stad Amsterdam","1805-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00377000001","1891-01-01","Algemeen Plan voor den aanleg van Havenwerken te Amsterdam","1891-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00380000001","1907-01-01","Het Havengebied van Amsterdam","1907-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00381000001","1850-01-01","Situatie kaart behoorende bij het plan van eenen Steenenbrug over het IJ voor Amsterdam","1850-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00382000001","1850-01-01","Uitlegging der Stad Amsterdam aan de IJ zijde","1850-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00383000001","1895-01-01","Ontwerp van een Brug over het IJ","1895-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00385000001","1830-01-01","Carte Itineraire des environs d'Amsterdam","1832-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00390000001","1700-01-01","Afbeeldinge van de wydvermaarde en beroemde Koopstad Amsterdam met d'omleggende landen","1700-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00391000001","1787-01-01","Nieuwe kaart van de Wydberoemde Koopstat Amsteldam met deszelfs Gebied [...]","1790-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00392000001","1834-01-01","Amsterdam en deszelfs Omstreken. | Amsterdam et ses Environs","1838-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00393000001","1834-01-01","Amsterdam en deszelfs Omstreken. | Amsterdam et ses Environs","1838-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00394000001","1834-01-01","Amsterdam en deszelfs Omstreken","1838-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00395000001","1867-01-01","Plan tot uitbreiding van Amsterdam","1867-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00396000001","1875-01-01","Plan voor de uitbreiding van Amsterdam opgemaakt in 1875","1876-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00397000001","1913-01-01","Amsterdam Verkeerswegen","1913-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00398000001","1916-06-01","Kaart van Amsterdam","1916-06-30"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00399000001","1921-01-01","Kaart van het vergroote Amsterdam","1921-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00400000001","1924-01-01","Amsterdam met indeeling in Stadskwartieren","1924-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00401000001","1916-01-01","Ville d' Amsterdam | Plan d' extension du secteur sud | par le Dr. H.P. Berlage Nzn., architecte","1916-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00402000001","1926-01-01","Kaart van Amsterdam en omgeving","1926-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00403000001","1921-01-01","Schets-kaart van Amsterdam en aangrenzende gemeenten","1921-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00405000001","1825-01-01","Kaart van het Groot Amsterdamsch Kanaal","1825-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00406000001","1916-01-01","Kaart van het Overstroomingsgebied","1916-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00407000001","1819-01-01","Kaart van den Zaanstroom en een gedeelte van het Y [...]","1819-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00408000001","1902-01-01","Kaart van de omstreken van Amsterdam en Haarlem door H.J. Westerling","1902-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00409000001","1807-01-01","Choro-Hijdrographische kaart der environs van Amsterdam","1810-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00410000001","1908-01-01","Manuscriptkaart van Amsterdam en omliggende gemeenten op schaal 1:50.000, getekend door E. de Geest. Oriëntatie: noord boven","1908-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00411000001","1895-01-01","Kaart van Amsterdam en omstreken","1895-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00412000001","1728-01-01","Nieuwe Accurate Kaart van Amstellandt [...]","1728-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00413000001","1728-01-01","Het blocqueeren van Amsterdam, door de troepen van Willem de Tweede, prins van Oranje, van den 30. july tot den 4. augusty des jaars 1650","1730-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/KOKA00415000001","1740-01-01","Particuliere kaart van Amstellandt of het Omleggende van Amsteldam, Muyden, Weesp, Naarden","1740-12-31"
